name;a;b;date
Peñaflor de Hornija;337;4471;2020-01-01
Gatón de Campos;0;1958;2020-01-01
Torrecilla de la Orden;763;5916;2020-01-01
Velascálvaro;55;3035;2020-01-01
San Cebrián de Mazote;0;3536;2020-01-01
Castrillo-Tejeriego;687;2990;2020-01-01
Rábano;568;3312;2020-01-01
Mojados;12189;33311;2020-01-01
Montemayor de Pililla;659;12382;2020-01-01
Benafarces;402;2083;2020-01-01
San Miguel del Pino;1023;2638;2020-01-01
Alaejos;919;13210;2020-01-01
Aldeamayor de San Martín;19483;76308;2020-01-01
Villanueva de San Mancio;0;2528;2020-01-01
Piña de Esgueva;146;3297;2020-01-01
Matapozuelos;3354;15637;2020-01-01
Villarmentero de Esgueva;531;1784;2020-01-01
Bahabón;219;3346;2020-01-01
Campaspero;771;9234;2020-01-01
Velliza;529;4481;2020-01-01
Ciguñuela;151;3859;2020-01-01
Medina del Campo;2343;45324;2020-01-01
La Zarza;746;1854;2020-01-01
El Campillo;946;5482;2020-01-01
Villaverde de Medina;772;5614;2020-01-01
Castromonte;3246;6842;2020-01-01
Torre de Esgueva;436;1762;2020-01-01
Santa Eufemia del Arroyo;609;2525;2020-01-01
Sardón de Duero;1901;7366;2020-01-01
Portillo;14;17241;2020-01-01
Langayo;814;4657;2020-01-01
Cuenca de Campos;0;3537;2020-01-01
Villanueva de los Infantes;56;2063;2020-01-01
Fuente-Olmedo;244;2187;2020-01-01
Villanubla;5323;16342;2020-01-01
Villabrágima;3564;8515;2020-01-01
Zaratán;2597;24375;2020-01-01
San Vicente del Palacio;654;2778;2020-01-01
Salvador de Zapardiel;543;3045;2020-01-01
Castrobol;0;2704;2020-01-01
Villabaruz de Campos;0;1637;2020-01-01
Canalejas de Peñafiel;54;4880;2020-01-01
Ramiro;80;1439;2020-01-01
Cabezón de Valderaduey;0;1696;2020-01-01
Cogeces del Monte;423;6334;2020-01-01
Tudela de Duero;16409;56508;2020-01-01
Serrada;599;9794;2020-01-01
Muriel;134;2910;2020-01-01
Casasola de Arión;123;5705;2020-01-01
Tamariz de Campos;77;4160;2020-01-01
Bobadilla del Campo;225;5154;2020-01-01
Traspinedo;10241;24133;2020-01-01
Valbuena de Duero;1799;5623;2020-01-01
Gallegos de Hornija;590;1965;2020-01-01
Olmos de Esgueva;0;2985;2020-01-01
San Salvador;301;1217;2020-01-01
Villafranca de Duero;175;4310;2020-01-01
Montealegre de Campos;52;3154;2020-01-01
Hornillos de Eresma;979;2765;2020-01-01
Villanueva de la Condesa;0;1080;2020-01-01
Villagarcía de Campos;832;4465;2020-01-01
Marzales;247;1494;2020-01-01
Alcazarén;2003;10164;2020-01-01
San Román de Hornija;302;4378;2020-01-01
Corrales de Duero;89;1597;2020-01-01
Castrejón de Trabancos;1487;5153;2020-01-01
Almenara de Adaja;0;563;2020-01-01
Villanueva de los Caballeros;202;4513;2020-01-01
Valdenebro de los Valles;1036;4740;2020-01-01
Fresno el Viejo;707;8130;2020-01-01
Lomoviejo;703;2812;2020-01-01
Torrecilla de la Abadesa;792;2937;2020-01-01
Torrelobatón;367;7166;2020-01-01
Tiedra;2410;6623;2020-01-01
Olmos de Peñafiel;225;1381;2020-01-01
Wamba;199;2586;2020-01-01
Aguilar de Campos;0;5374;2020-01-01
Quintanilla de Onésimo;3656;13750;2020-01-01
Matilla de los Caños;162;1484;2020-01-01
Brahojos de Medina;190;3283;2020-01-01
Villavicencio de los Caballeros;0;6119;2020-01-01
Boecillo;14404;69769;2020-01-01
Villalar de los Comuneros;184;5016;2020-01-01
Siete Iglesias de Trabancos;482;7912;2020-01-01
Megeces;104;5630;2020-01-01
Castronuño;139;8488;2020-01-01
Simancas;4494;40824;2020-01-01
Fuente el Sol;0;2145;2020-01-01
Ataquines;1681;6851;2020-01-01
Pesquera de Duero;1821;4561;2020-01-01
Olivares de Duero;793;3706;2020-01-01
Villamuriel de Campos;0;2525;2020-01-01
Pedrosa del Rey;23;4649;2020-01-01
Palazuelo de Vedija;38;4880;2020-01-01
Roturas;309;1432;2020-01-01
Cigales;1083;20618;2020-01-01
Bustillo de Chaves;27;2603;2020-01-01
Llano de Olmedo;0;1791;2020-01-01
Quintanilla de Arriba;407;2225;2020-01-01
Cabezón de Pisuerga;6977;24394;2020-01-01
Melgar de Arriba;2187;3900;2019-03-01
Pollos;718;7428;2019-03-01
Valverde de Campos;1940;1940;2019-03-01
La Parrilla;284;6700;2019-03-01
San Martín de Valvení;2414;2414;2019-03-01
Geria;2979;2979;2019-03-01
Valdearcos de la Vega;976;976;2019-03-01
Castrillo de Duero;3664;3664;2019-03-01
Viloria;235;4919;2019-03-01
Camporredondo;283;3294;2019-03-01
Viana de Cega;2206;26063;2019-03-01
Morales de Campos;2408;2408;2019-03-01
Urones de Castroponce;895;2684;2019-03-01
Villafrechós;5302;5302;2019-03-01
San Pablo de la Moraleja;1540;2497;2019-03-01
La Pedraja de Portillo;2158;10819;2019-03-01
Villalán de Campos;1111;1111;2019-03-01
Mucientes;4633;5388;2019-03-01
Fombellida;3055;3055;2019-03-01
Herrín de Campos;3854;3854;2019-03-01
Corcos;5172;5226;2019-03-01
Tordesillas;43386;69733;2019-03-01
Nava del Rey;12612;12612;2019-03-01
Torrescárcela;69;1874;2019-03-01
Villanueva de Duero;17972;18644;2019-03-01
Canillas de Esgueva;1061;2666;2019-03-01
Valladolid;54027;435280;2019-03-01
Villavellid;1747;1747;2019-03-01
Barcial de la Loma;3034;3034;2019-03-01
San Pelayo;1429;1429;2019-03-01
Melgar de Abajo;3525;3525;2019-03-01
Laguna de Duero;8312;83091;2019-03-01
Rueda;14447;14623;2019-03-01
Villabáñez;8500;10133;2019-03-01
Villacarralón;1898;1898;2019-03-01
Villafuerte;1811;1811;2019-03-01
Olmedo;4129;20078;2019-03-01
Cabreros del Monte;2531;2611;2019-03-01
Barruelo del Valle;1931;1931;2019-03-01
Valdunquillo;558;4854;2019-03-01
Curiel de Duero;3701;3701;2019-03-01
Cogeces de Íscar;495;2678;2019-03-01
Castronuevo de Esgueva;4107;5897;2019-03-01
Amusquillo;2203;2203;2019-03-01
Quintanilla de Trigueros;1776;1776;2019-03-01
Adalia;2649;2649;2019-03-01
Velilla;1765;1765;2019-03-01
Villardefrades;3086;3086;2019-03-01
Bocigas;1825;1825;2019-03-01
Pedrajas de San Esteban;440;23594;2019-03-01
La Mudarra;2072;2072;2019-03-01
Pozuelo de la Orden;2459;2459;2019-03-01
Valdestillas;10680;12581;2019-03-01
Villagómez la Nueva;3782;3782;2019-03-01
Carpio;8123;8123;2019-03-01
Manzanillo;1008;1008;2019-03-01
Nueva Villa de las Torres;3953;3953;2019-03-01
Villalbarba;3536;3536;2019-03-01
Arroyo de la Encomienda;4366;67282;2019-03-01
Torre de Peñafiel;1096;2788;2019-03-01
Vega de Ruiponce;5965;5965;2019-03-01
Trigueros del Valle;7631;8320;2019-03-01
Ceinos de Campos;4400;4400;2019-03-01
Quintanilla del Molar;0;1398;2019-03-01
Encinas de Esgueva;4072;4072;2019-03-01
Villalba de la Loma;1897;1897;2019-03-01
Saelices de Mayorga;3471;3471;2019-03-01
Villafrades de Campos;4148;4148;2019-03-01
Robladillo;1016;1016;2019-03-01
Peñafiel;9645;26609;2019-03-01
Villacid de Campos;4169;4169;2019-03-01
Bocos de Duero;726;726;2019-03-01
Castromembibre;697;697;2019-03-01
San Pedro de Latarce;6913;6913;2019-03-01
Berrueces;1628;3104;2019-03-01
Fuensaldaña;15096;26285;2019-03-01
Fompedraza;523;2364;2019-03-01
Ventosa de la Cuesta;2141;2141;2019-03-01
Moraleja de las Panaderas;408;918;2019-03-01
Íscar;2643;32892;2019-03-01
Moral de la Reina;4163;4163;2019-03-01
Berceruelo;62;1476;2019-03-01
Santibáñez de Valcorba;3711;3711;2019-03-01
Santovenia de Pisuerga;3528;15620;2019-03-01
Puras;0;686;2019-03-01
Torrecilla de la Torre;242;725;2019-03-01
San Miguel del Arroyo;2309;12286;2019-03-01
Mota del Marqués;528;5527;2019-03-01
Pozaldez;5547;5547;2019-03-01
Roales de Campos;3546;3546;2019-03-01
Villavaquerín;1856;1856;2019-03-01
Rubí de Bracamonte;3057;3057;2019-03-01
Castroponce;3067;3067;2019-03-01
Medina de Rioseco;11315;22800;2019-03-01
Valoria la Buena;1236;6281;2019-03-01
Aldea de San Miguel;228;4421;2019-03-01
Vega de Valdetronco;529;2246;2019-03-01
Piñel de Abajo;2068;2068;2019-03-01
Becilla de Valderaduey;5683;5683;2019-03-01
Tordehumos;1923;5120;2019-03-01
Cervillego de la Cruz;3066;3066;2019-03-01
Fontihoyuelo;685;1465;2019-03-01
Villaco;1384;1384;2019-03-01
Piñel de Arriba;1983;1983;2019-03-01
Villán de Tordesillas;2316;2316;2019-03-01
Cubillas de Santa Marta;7918;9792;2019-03-01
Bercero;62;2670;2019-03-01
Renedo de Esgueva;4515;24613;2019-03-01
Castrodeza;3358;3358;2019-03-01
San Llorente;1498;1498;2019-03-01
Pozal de Gallinas;8208;8208;2019-03-01
Villalón de Campos;12090;14867;2019-03-01
Villalba de los Alcores;5422;5472;2019-03-01
Aguasal;228;1227;2019-03-01
La Seca;8995;9206;2019-03-01
Urueña;210;3154;2019-03-01
Castroverde de Cerrato;1536;1536;2019-03-01
Bolaños de Campos;4784;4784;2019-03-01
Santervás de Campos;3523;6059;2019-03-01
Esguevillas de Esgueva;3724;3724;2019-03-01
Cistérniga;9586;29057;2019-03-01
Mayorga;5516;14133;2019-03-01
La Unión de Campos;3636;4522;2019-03-01
Villasexmir;1277;1277;2019-03-01
Monasterio de Vega;1583;1583;2019-03-01
Peñaflor de Hornija;1627;3861;2019-03-01
Gatón de Campos;1490;1490;2019-03-01
Torrecilla de la Orden;5369;5369;2019-03-01
Velascálvaro;3114;3114;2019-03-01
San Cebrián de Mazote;3621;3621;2019-03-01
Castrillo-Tejeriego;2519;2519;2019-03-01
Rábano;3326;3326;2019-03-01
Mojados;12189;33311;2019-03-01
Montemayor de Pililla;659;12336;2019-03-01
Benafarces;1977;1977;2019-03-01
San Miguel del Pino;1023;2638;2019-03-01
Alaejos;300;14280;2019-03-01
Aldeamayor de San Martín;19333;75981;2019-03-01
Villanueva de San Mancio;2368;2368;2019-03-01
Piña de Esgueva;2617;2617;2019-03-01
Matapozuelos;3354;15637;2019-03-01
Villarmentero de Esgueva;1734;1734;2019-03-01
Bahabón;219;3346;2019-03-01
Campaspero;771;9194;2019-03-01
Velliza;2963;2963;2019-03-01
Ciguñuela;936;2841;2019-03-01
Medina del Campo;4879;45013;2019-03-01
La Zarza;1744;1744;2019-03-01
El Campillo;5126;5126;2019-03-01
Villaverde de Medina;5226;5226;2019-03-01
Castromonte;5599;7123;2019-03-01
Torre de Esgueva;1089;1089;2019-03-01
Santa Eufemia del Arroyo;2586;2586;2019-03-01
Sardón de Duero;6594;6594;2019-03-01
Portillo;1005;17242;2019-03-01
Langayo;4507;4507;2019-03-01
Cuenca de Campos;1188;3694;2019-03-01
Villanueva de los Infantes;1582;1986;2019-03-01
Fuente-Olmedo;1607;1607;2019-03-01
Villanubla;5323;16342;2019-03-01
Villabrágima;8328;8515;2019-03-01
Zaratán;4384;23901;2019-03-01
San Vicente del Palacio;2662;2662;2019-03-01
Salvador de Zapardiel;2492;2492;2019-03-01
Castrobol;618;2606;2019-03-01
Villabaruz de Campos;1581;1581;2019-03-01
Canalejas de Peñafiel;54;4880;2019-03-01
Ramiro;1933;1933;2019-03-01
Cabezón de Valderaduey;1548;1548;2019-03-01
Cogeces del Monte;423;6334;2019-03-01
Tudela de Duero;25915;52033;2019-03-01
Serrada;4574;9343;2019-03-01
Muriel;2412;2412;2019-03-01
Casasola de Arión;4928;5260;2019-03-01
Tamariz de Campos;2946;3809;2019-03-01
Bobadilla del Campo;4849;4849;2019-03-01
Traspinedo;11380;23411;2019-03-01
Valbuena de Duero;5399;5399;2019-03-01
Gallegos de Hornija;2002;2002;2019-03-01
Olmos de Esgueva;2378;2378;2019-03-01
San Salvador;1404;1404;2019-03-01
Villafranca de Duero;48;3595;2019-03-01
Montealegre de Campos;2590;2908;2019-03-01
Hornillos de Eresma;2745;2745;2019-03-01
Villanueva de la Condesa;1492;1492;2019-03-01
Villagarcía de Campos;4005;4005;2019-03-01
Marzales;1056;1056;2019-03-01
Alcazarén;5908;9788;2019-03-01
San Román de Hornija;4682;4832;2019-03-01
Corrales de Duero;1546;1546;2019-03-01
Castrejón de Trabancos;4883;4883;2019-03-01
Almenara de Adaja;697;697;2019-03-01
Villanueva de los Caballeros;202;4513;2019-03-01
Valdenebro de los Valles;2672;4166;2019-03-01
Fresno el Viejo;4275;4275;2019-03-01
Lomoviejo;3786;3786;2019-03-01
Torrecilla de la Abadesa;3408;3408;2019-03-01
Torrelobatón;6779;6779;2019-03-01
Tiedra;5719;6976;2019-03-01
Olmos de Peñafiel;1040;1508;2019-03-01
Wamba;1660;2512;2019-03-01
Aguilar de Campos;3652;3652;2019-03-01
Quintanilla de Onésimo;3656;13750;2019-03-01
Matilla de los Caños;1582;1582;2019-03-01
Brahojos de Medina;3326;3326;2019-03-01
Villavicencio de los Caballeros;5698;5698;2019-03-01
Boecillo;16060;68549;2019-03-01
Villalar de los Comuneros;215;5012;2019-03-01
Siete Iglesias de Trabancos;7194;7194;2019-03-01
Megeces;104;5630;2019-03-01
Castronuño;4427;4427;2019-03-01
Simancas;25091;39351;2019-03-01
Fuente el Sol;4288;4288;2019-03-01
Ataquines;1681;6851;2019-03-01
Pesquera de Duero;3912;3912;2019-03-01
Olivares de Duero;3896;3896;2019-03-01
Villamuriel de Campos;2403;2403;2019-03-01
Pedrosa del Rey;4269;4269;2019-03-01
Palazuelo de Vedija;4223;4540;2019-03-01
Roturas;1272;1272;2019-03-01
Cigales;989;20482;2019-03-01
Bustillo de Chaves;2881;2881;2019-03-01
Llano de Olmedo;1676;1676;2019-03-01
Quintanilla de Arriba;407;2225;2019-03-01
Cabezón de Pisuerga;7729;24022;2019-03-01
Melgar de Arriba;0;3849;2020-03-01
Pollos;718;7428;2020-03-01
Valverde de Campos;0;1987;2020-03-01
La Parrilla;178;6700;2020-03-01
San Martín de Valvení;662;2553;2020-03-01
Geria;1350;4588;2020-03-01
Valdearcos de la Vega;99;1013;2020-03-01
Castrillo de Duero;520;4077;2020-03-01
Viloria;235;4919;2020-03-01
Camporredondo;283;3294;2020-03-01
Viana de Cega;866;26292;2020-03-01
Morales de Campos;6;2371;2020-03-01
Urones de Castroponce;0;2882;2020-03-01
Villafrechós;0;6620;2020-03-01
San Pablo de la Moraleja;181;2539;2020-03-01
La Pedraja de Portillo;2158;10819;2020-03-01
Villalán de Campos;0;1389;2020-03-01
Mucientes;1325;7398;2020-03-01
Fombellida;778;3747;2020-03-01
Herrín de Campos;0;2868;2020-03-01
Corcos;3119;5812;2020-03-01
Tordesillas;29923;72326;2020-03-01
Nava del Rey;1067;14578;2020-03-01
Torrescárcela;69;1874;2020-03-01
Villanueva de Duero;6956;22445;2020-03-01
Canillas de Esgueva;1061;2666;2020-03-01
Valladolid;35464;434430;2020-03-01
Villavellid;199;1879;2020-03-01
Barcial de la Loma;0;3307;2020-03-01
San Pelayo;154;1228;2020-03-01
Melgar de Abajo;0;3542;2020-03-01
Laguna de Duero;6240;83252;2020-03-01
Rueda;3454;17133;2020-03-01
Villabáñez;969;10713;2020-03-01
Villacarralón;61;2374;2020-03-01
Villafuerte;415;2317;2020-03-01
Olmedo;3087;20065;2020-03-01
Cabreros del Monte;15;2671;2020-03-01
Barruelo del Valle;172;1948;2020-03-01
Valdunquillo;44;4592;2020-03-01
Curiel de Duero;892;3060;2020-03-01
Cogeces de Íscar;495;2678;2020-03-01
Castronuevo de Esgueva;826;6184;2020-03-01
Amusquillo;670;2571;2020-03-01
Quintanilla de Trigueros;361;1660;2020-03-01
Adalia;982;2675;2020-03-01
Velilla;82;2201;2020-03-01
Villardefrades;861;3413;2020-03-01
Bocigas;34;1718;2020-03-01
Pedrajas de San Esteban;745;24696;2020-03-01
La Mudarra;285;2382;2020-03-01
Pozuelo de la Orden;0;2509;2020-03-01
Valdestillas;1342;13621;2020-03-01
Villagómez la Nueva;0;3923;2020-03-01
Carpio;887;10362;2020-03-01
Manzanillo;36;648;2020-03-01
Nueva Villa de las Torres;135;3705;2020-03-01
Villalbarba;554;3623;2020-03-01
Arroyo de la Encomienda;2693;67588;2020-03-01
Torre de Peñafiel;388;2716;2020-03-01
Vega de Ruiponce;0;3695;2020-03-01
Trigueros del Valle;5326;8146;2020-03-01
Ceinos de Campos;112;4966;2020-03-01
Quintanilla del Molar;0;1398;2020-03-01
Encinas de Esgueva;1364;4836;2020-03-01
Villalba de la Loma;0;1981;2020-03-01
Saelices de Mayorga;0;3405;2020-03-01
Villafrades de Campos;0;4059;2020-03-01
Robladillo;24;1152;2020-03-01
Peñafiel;5068;28037;2020-03-01
Villacid de Campos;0;2871;2020-03-01
Bocos de Duero;369;663;2020-03-01
Castromembibre;656;2257;2020-03-01
San Pedro de Latarce;1635;7225;2020-03-01
Berrueces;0;3099;2020-03-01
Fuensaldaña;13330;26321;2020-03-01
Fompedraza;523;2364;2020-03-01
Ventosa de la Cuesta;586;2330;2020-03-01
Moraleja de las Panaderas;564;1321;2020-03-01
Íscar;2643;32892;2020-03-01
Moral de la Reina;43;4165;2020-03-01
Berceruelo;222;1476;2020-03-01
Santibáñez de Valcorba;377;3821;2020-03-01
Santovenia de Pisuerga;4935;17195;2020-03-01
Puras;0;686;2020-03-01
Torrecilla de la Torre;242;725;2020-03-01
San Miguel del Arroyo;1898;12564;2020-03-01
Mota del Marqués;263;6207;2020-03-01
Pozaldez;431;7342;2020-03-01
Roales de Campos;0;3669;2020-03-01
Villavaquerín;106;1964;2020-03-01
Rubí de Bracamonte;12;3250;2020-03-01
Castroponce;0;3677;2020-03-01
Medina de Rioseco;15;23021;2020-03-01
Valoria la Buena;1236;6281;2020-03-01
Aldea de San Miguel;228;4421;2020-03-01
Vega de Valdetronco;529;2246;2020-03-01
Piñel de Abajo;169;2054;2020-03-01
Becilla de Valderaduey;0;5937;2020-03-01
Tordehumos;0;6700;2020-03-01
Cervillego de la Cruz;636;3276;2020-03-01
Fontihoyuelo;0;1700;2020-03-01
Villaco;538;1687;2020-03-01
Piñel de Arriba;255;2587;2020-03-01
Villán de Tordesillas;145;2581;2020-03-01
Cubillas de Santa Marta;7800;9770;2020-03-01
Bercero;62;2670;2020-03-01
Renedo de Esgueva;2437;24664;2020-03-01
Castrodeza;0;7616;2020-03-01
San Llorente;310;2036;2020-03-01
Pozal de Gallinas;2677;9065;2020-03-01
Villalón de Campos;0;15619;2020-03-01
Villalba de los Alcores;943;5901;2020-03-01
Aguasal;228;1227;2020-03-01
La Seca;945;10926;2020-03-01
Urueña;210;3162;2020-03-01
Castroverde de Cerrato;904;2512;2020-03-01
Bolaños de Campos;0;4947;2020-03-01
Santervás de Campos;0;5770;2020-03-01
Esguevillas de Esgueva;2184;5466;2020-03-01
Cistérniga;5892;29079;2020-03-01
Mayorga;0;13712;2020-03-01
La Unión de Campos;0;5779;2020-03-01
Villasexmir;144;1567;2020-03-01
Monasterio de Vega;0;1644;2020-03-01
Peñaflor de Hornija;337;4471;2020-03-01
Gatón de Campos;0;1958;2020-03-01
Torrecilla de la Orden;763;5916;2020-03-01
Velascálvaro;55;3035;2020-03-01
San Cebrián de Mazote;0;3536;2020-03-01
Castrillo-Tejeriego;687;2990;2020-03-01
Rábano;568;3312;2020-03-01
Mojados;12189;33311;2020-03-01
Montemayor de Pililla;659;12382;2020-03-01
Benafarces;402;2083;2020-03-01
San Miguel del Pino;1023;2638;2020-03-01
Alaejos;919;13210;2020-03-01
Aldeamayor de San Martín;19483;76308;2020-03-01
Villanueva de San Mancio;0;2528;2020-03-01
Piña de Esgueva;146;3297;2020-03-01
Matapozuelos;3354;15637;2020-03-01
Villarmentero de Esgueva;531;1784;2020-03-01
Bahabón;219;3346;2020-03-01
Campaspero;771;9234;2020-03-01
Velliza;529;4481;2020-03-01
Ciguñuela;151;3859;2020-03-01
Medina del Campo;2343;45324;2020-03-01
La Zarza;746;1854;2020-03-01
El Campillo;946;5482;2020-03-01
Villaverde de Medina;772;5614;2020-03-01
Castromonte;3224;6839;2020-03-01
Torre de Esgueva;436;1762;2020-03-01
Santa Eufemia del Arroyo;0;2525;2020-03-01
Sardón de Duero;1901;7366;2020-03-01
Portillo;14;17241;2020-03-01
Langayo;814;4657;2020-03-01
Cuenca de Campos;0;3537;2020-03-01
Villanueva de los Infantes;56;2063;2020-03-01
Fuente-Olmedo;244;2187;2020-03-01
Villanubla;5323;16430;2020-03-01
Villabrágima;2973;8552;2020-03-01
Zaratán;2597;24375;2020-03-01
San Vicente del Palacio;654;2778;2020-03-01
Salvador de Zapardiel;543;3045;2020-03-01
Castrobol;0;2704;2020-03-01
Villabaruz de Campos;0;1637;2020-03-01
Canalejas de Peñafiel;54;4880;2020-03-01
Ramiro;80;1439;2020-03-01
Cabezón de Valderaduey;0;1696;2020-03-01
Cogeces del Monte;423;6334;2020-03-01
Tudela de Duero;16409;56508;2020-03-01
Serrada;599;9794;2020-03-01
Muriel;134;2911;2020-03-01
Casasola de Arión;123;5705;2020-03-01
Tamariz de Campos;77;4160;2020-03-01
Bobadilla del Campo;225;5154;2020-03-01
Traspinedo;10209;24133;2020-03-01
Valbuena de Duero;1799;5623;2020-03-01
Gallegos de Hornija;590;1965;2020-03-01
Olmos de Esgueva;0;2985;2020-03-01
San Salvador;301;1217;2020-03-01
Villafranca de Duero;175;4310;2020-03-01
Montealegre de Campos;0;3154;2020-03-01
Hornillos de Eresma;979;2765;2020-03-01
Villanueva de la Condesa;0;1080;2020-03-01
Villagarcía de Campos;832;4465;2020-03-01
Marzales;247;1494;2020-03-01
Alcazarén;2003;10164;2020-03-01
San Román de Hornija;302;4378;2020-03-01
Corrales de Duero;89;1597;2020-03-01
Castrejón de Trabancos;1487;5153;2020-03-01
Almenara de Adaja;0;563;2020-03-01
Villanueva de los Caballeros;202;4513;2020-03-01
Valdenebro de los Valles;0;3990;2020-03-01
Fresno el Viejo;707;8130;2020-03-01
Lomoviejo;703;2812;2020-03-01
Torrecilla de la Abadesa;792;2937;2020-03-01
Torrelobatón;367;7166;2020-03-01
Tiedra;2410;6623;2020-03-01
Olmos de Peñafiel;225;1381;2020-03-01
Wamba;199;2586;2020-03-01
Aguilar de Campos;0;5374;2020-03-01
Quintanilla de Onésimo;3656;13750;2020-03-01
Matilla de los Caños;162;1484;2020-03-01
Brahojos de Medina;190;3283;2020-03-01
Villavicencio de los Caballeros;0;6119;2020-03-01
Boecillo;14405;69769;2020-03-01
Villalar de los Comuneros;184;5016;2020-03-01
Siete Iglesias de Trabancos;482;7912;2020-03-01
Megeces;104;5630;2020-03-01
Castronuño;139;8488;2020-03-01
Simancas;4564;40840;2020-03-01
Fuente el Sol;0;2145;2020-03-01
Ataquines;1681;6851;2020-03-01
Pesquera de Duero;1821;4561;2020-03-01
Olivares de Duero;793;3706;2020-03-01
Villamuriel de Campos;0;2525;2020-03-01
Pedrosa del Rey;23;4649;2020-03-01
Palazuelo de Vedija;38;4880;2020-03-01
Roturas;309;1432;2020-03-01
Cigales;1083;20619;2020-03-01
Bustillo de Chaves;27;2603;2020-03-01
Llano de Olmedo;0;1791;2020-03-01
Quintanilla de Arriba;407;2225;2020-03-01
Cabezón de Pisuerga;6977;24394;2020-03-01
Melgar de Arriba;0;3849;2020-10-01
Pollos;665;7440;2020-10-01
Valverde de Campos;0;1987;2020-10-01
La Parrilla;178;6700;2020-10-01
San Martín de Valvení;662;2553;2020-10-01
Geria;0;3676;2020-10-01
Valdearcos de la Vega;99;1013;2020-10-01
Castrillo de Duero;520;4077;2020-10-01
Viloria;235;4919;2020-10-01
Camporredondo;283;3294;2020-10-01
Viana de Cega;866;26292;2020-10-01
Morales de Campos;0;2451;2020-10-01
Urones de Castroponce;0;2882;2020-10-01
Villafrechós;0;6620;2020-10-01
San Pablo de la Moraleja;181;2539;2020-10-01
La Pedraja de Portillo;1969;10957;2020-10-01
Villalán de Campos;0;1393;2020-10-01
Mucientes;16;7302;2020-10-01
Fombellida;470;3695;2020-10-01
Herrín de Campos;0;2868;2020-10-01
Corcos;2854;5779;2020-10-01
Tordesillas;474;69812;2020-10-01
Nava del Rey;1067;14579;2020-10-01
Torrescárcela;69;1874;2020-10-01
Villanueva de Duero;6956;22445;2020-10-01
Canillas de Esgueva;318;2781;2020-10-01
Valladolid;12687;430552;2020-10-01
Villavellid;0;1856;2020-10-01
Barcial de la Loma;0;3307;2020-10-01
San Pelayo;0;1198;2020-10-01
Melgar de Abajo;0;3539;2020-10-01
Laguna de Duero;6240;83257;2020-10-01
Rueda;3458;17135;2020-10-01
Villabáñez;969;10713;2020-10-01
Villacarralón;0;2314;2020-10-01
Villafuerte;415;2317;2020-10-01
Olmedo;3087;20067;2020-10-01
Cabreros del Monte;0;2699;2020-10-01
Barruelo del Valle;0;1881;2020-10-01
Valdunquillo;0;4504;2020-10-01
Curiel de Duero;882;3251;2020-10-01
Cogeces de Íscar;495;2678;2020-10-01
Castronuevo de Esgueva;826;6184;2020-10-01
Amusquillo;418;2616;2020-10-01
Quintanilla de Trigueros;0;1550;2020-10-01
Adalia;0;2675;2020-10-01
Velilla;0;2119;2020-10-01
Villardefrades;0;2962;2020-10-01
Bocigas;34;1718;2020-10-01
Pedrajas de San Esteban;745;24696;2020-10-01
La Mudarra;0;2396;2020-10-01
Pozuelo de la Orden;0;2335;2020-10-01
Valdestillas;1342;13621;2020-10-01
Villagómez la Nueva;0;3923;2020-10-01
Carpio;887;10362;2020-10-01
Manzanillo;36;648;2020-10-01
Nueva Villa de las Torres;135;3705;2020-10-01
Villalbarba;0;3397;2020-10-01
Arroyo de la Encomienda;2761;67657;2020-10-01
Torre de Peñafiel;388;2717;2020-10-01
Vega de Ruiponce;0;3697;2020-10-01
Trigueros del Valle;1190;4524;2020-10-01
Ceinos de Campos;0;4872;2020-10-01
Quintanilla del Molar;0;1398;2020-10-01
Encinas de Esgueva;0;4594;2020-10-01
Villalba de la Loma;0;1981;2020-10-01
Saelices de Mayorga;0;3405;2020-10-01
Villafrades de Campos;0;4059;2020-10-01
Robladillo;0;1128;2020-10-01
Peñafiel;5065;28066;2020-10-01
Villacid de Campos;0;2871;2020-10-01
Bocos de Duero;267;561;2020-10-01
Castromembibre;0;2379;2020-10-01
San Pedro de Latarce;0;7105;2020-10-01
Berrueces;0;3099;2020-10-01
Fuensaldaña;0;26033;2020-10-01
Fompedraza;523;2364;2020-10-01
Ventosa de la Cuesta;586;2330;2020-10-01
Moraleja de las Panaderas;564;1321;2020-10-01
Íscar;2643;32892;2020-10-01
Moral de la Reina;0;4147;2020-10-01
Berceruelo;0;1476;2020-10-01
Santibáñez de Valcorba;377;3821;2020-10-01
Santovenia de Pisuerga;4935;17195;2020-10-01
Puras;0;686;2020-10-01
Torrecilla de la Torre;0;725;2020-10-01
San Miguel del Arroyo;1898;12564;2020-10-01
Mota del Marqués;124;6544;2020-10-01
Pozaldez;431;7342;2020-10-01
Roales de Campos;0;3669;2020-10-01
Villavaquerín;106;1964;2020-10-01
Rubí de Bracamonte;12;3250;2020-10-01
Castroponce;0;3681;2020-10-01
Medina de Rioseco;0;23031;2020-10-01
Valoria la Buena;543;6265;2020-10-01
Aldea de San Miguel;228;4421;2020-10-01
Vega de Valdetronco;0;1956;2020-10-01
Piñel de Abajo;26;2510;2020-10-01
Becilla de Valderaduey;0;5904;2020-10-01
Tordehumos;0;6701;2020-10-01
Cervillego de la Cruz;636;3276;2020-10-01
Fontihoyuelo;0;1700;2020-10-01
Villaco;538;1687;2020-10-01
